0.00,0.00,0.00,0.00,0.00,0.17,6.88,31.94,62.87,85.25,102.10,115.03,118.62,115.20,107.76,91.93,67.25,40.34,14.26,1.97,0.01,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,7.05,30.52,59.73,83.82,94.04,101.25,100.86,106.38,96.23,86.46,65.06,38.36,17.68,2.65,0.06,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,6.17,26.70,62.82,88.77,103.80,115.96,123.94,121.99,113.89,95.61,77.48,49.55,23.02,4.90,0.15,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,5.70,26.20,61.23,79.66,94.17,103.29,101.62,99.19,81.37,76.52,71.19,43.09,21.86,4.24,0.11,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,5.96,30.90,70.40,98.03,116.02,129.00,138.74,137.77,129.57,113.10,90.54,58.57,24.63,4.91,0.12,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.17,7.90,36.11,69.02,90.19,113.27,124.25,130.49,128.41,120.21,110.38,88.49,56.94,23.56,4.98,0.18,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,7.75,37.38,77.22,104.75,118.74,135.59,141.85,138.54,130.36,115.20,87.25,54.47,23.53,5.23,0.15,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,6.90,32.95,74.43,104.35,124.92,137.24,141.82,138.78,126.15,107.30,84.21,57.10,27.37,5.93,0.17,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,9.02,38.02,76.34,105.70,126.28,138.89,142.73,140.51,131.87,113.67,88.68,58.02,28.32,6.34,0.16,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.50,8.05,38.05,74.25,104.73,124.12,137.87,142.24,140.47,130.75,112.38,86.49,55.38,24.21,4.88,0.08,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,8.39,37.03,72.21,100.25,120.18,133.39,137.59,135.27,125.88,109.25,84.23,53.33,25.13,5.13,0.16,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,6.99,31.34,65.38,93.18,114.77,111.44,129.37,127.63,121.31,107.43,78.42,50.90,25.86,6.13,0.31,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.83,7.85,29.54,53.19,67.09,85.80,101.13,108.45,115.29,116.44,109.41,90.83,57.86,26.36,6.89,0.33,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,6.95,27.51,50.41,62.76,78.10,83.06,103.74,102.39,93.70,81.35,61.58,39.95,22.21,5.61,0.35,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.67,9.01,22.63,50.81,90.55,113.27,130.86,137.91,127.14,129.30,106.70,81.66,49.64,22.17,5.13,0.24,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.83,10.23,40.80,73.13,99.25,117.67,118.91,123.76,117.78,117.94,106.06,83.61,56.44,26.88,5.88,0.22,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.33,8.38,33.61,70.74,101.64,119.03,132.61,138.03,136.40,129.79,113.93,88.19,56.82,29.48,7.81,0.40,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.67,7.38,31.47,59.16,74.36,101.35,119.63,116.03,129.21,121.00,98.18,80.28,54.28,25.33,6.08,0.39,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.50,7.88,27.22,60.94,86.57,103.72,122.42,124.77,120.69,112.39,111.19,77.18,53.84,22.30,5.81,0.46,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,1.00,11.14,30.68,61.01,88.42,109.67,127.00,128.65,122.18,114.25,109.43,90.17,57.06,27.09,7.05,0.48,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.67,8.82,38.83,72.42,94.33,107.29,108.64,126.56,103.21,102.52,92.71,79.80,52.04,30.06,7.85,0.49,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.50,7.65,27.92,54.31,90.42,106.76,113.59,106.13,118.75,116.76,93.15,69.40,44.73,24.32,6.91,0.43,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.67,7.94,32.30,66.39,96.93,115.42,130.48,128.76,129.70,118.38,99.46,73.62,43.95,19.04,5.20,0.48,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.67,7.64,23.10,51.72,67.37,72.63,96.99,101.72,82.03,64.18,54.31,52.19,39.54,18.97,7.66,0.66,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.50,6.80,30.08,56.97,85.50,121.12,132.67,129.67,125.05,104.62,80.47,69.91,56.41,31.26,8.59,0.52,0.00,0.00,0.00
